更新时间,#genre#
20260914-09-52-20,url


RespoTime,whitelist,#genre#
578.76ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.14:8852
615.12ms,CCTV1,http://114.254.38.234:8888/rtp/239.3.1.129:8008
503.39ms,CCTV1,http://124.112.188.96:4022/rtp/238.1.78.166:7200
502.44ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.53:8060
590.71ms,CCTV1,http://106.59.2.108:55555/rtp/239.200.200.2:8080
583.97ms,CCTV1,http://106.59.2.108:55555/rtp/239.200.200.14:8852
499.30ms,CCTV1,http://183.164.237.178:8888/rtp/238.1.78.166:7200
574.24ms,CCTV1,http://106.59.2.108:55555/rtp/239.200.201.45:8800
588.07ms,CCTV1,http://39.77.163.249:4002/rtp/239.253.254.77:8000
503.36ms,CCTV1,http://39.77.26.75:4002/rtp/239.253.254.89:8000
609.56ms,CCTV1,http://114.226.212.184:8787/rtp/239.49.8.19:9614
578.20ms,CCTV1,http://114.226.212.187:8787/rtp/239.49.8.19:9614
593.47ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.1:8008
585.37ms,CCTV1,http://1.192.242.239:8188/rtp/239.16.20.1:10010
604.01ms,CCTV1,http://171.119.206.204:6000/rtp/226.0.2.153:9136
572.25ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.2:8080
577.96ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.201.45:8800
586.58ms,CCTV1,http://60.4.28.19:8077/rtp/239.253.92.83:8012
492.61ms,CCTV1,http://121.237.244.171:8888/rtp/239.49.8.129:6000
602.02ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.81:8176
607.50ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.126:8002
606.59ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.194:4120
580.48ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.210:8068
573.17ms,CCTV1,http://221.220.131.57:8012/rtp/239.3.1.129:8008
272.78ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
588.51ms,CCTV1,http://114.226.212.187:8787/rtp/239.49.8.129:6000
584.31ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.33:8002
627.48ms,CCTV1,http://106.59.2.108:55555/rtp/239.200.200.117:8712
242.13ms,CCTV1,http://204.12.221.218:8181/3m1080p/cctv1.m3u8
504.81ms,CCTV1,http://39.77.26.75:4002/rtp/239.253.254.77:8000
578.90ms,CCTV1,http://39.77.163.249:4002/rtp/239.253.254.89:8000
521.86ms,CCTV1,http://182.140.125.47:808/hls/1/index.m3u8
517.01ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
490.17ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
517.84ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
489.33ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
531.62ms,CCTV1,http://106.59.2.196:55555/rtp/239.200.200.117:8712
59.79ms,CCTV1,http://173.208.212.130:8181/720p/cctv1.m3u8
603.18ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
624.64ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
1228.48ms,CCTV1,http://114.226.212.184:8787/rtp/239.49.8.129:6000
530.27ms,CCTV1,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8
1573.89ms,CCTV1,http://171.8.138.218:8800/rtp/239.16.20.1:10010
972.00ms,CCTV1,http://223.241.233.130:7788/608807420
507.07ms,CCTV1,http://bztv.tvbus.cc:8081/cdnlive/cctv1.m3u8
481.94ms,CCTV1,http://120.198.95.220:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&down=1
508.57ms,CCTV1,http://221.7.175.154:8445/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
1129.68ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
1235.01ms,CCTV1,http://121.237.244.171:8888/rtp/239.49.8.19:9614
586.71ms,CCTV1,http://183.129.255.66:8480/hls/1/index.m3u8
1199.77ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
299.12ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
1521.93ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
1229.66ms,CCTV1,http://8.138.7.223/tv/ysp.php?id=cctv1
1770.10ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
1782.77ms,CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8
500.99ms,CCTV1,http://111.59.24.227:8181/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
404.73ms,CCTV1,http://112.30.73.119:229/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
2550.76ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
32.73ms,CCTV1,http://69.30.245.50/live/cctv1.m3u8
2635.37ms,CCTV1,http://180.137.128.193:1234/608807420
96.75ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
2655.30ms,CCTV1,http://www.ikerobot.com:1234/608807420
751.02ms,CCTV1,http://47.120.5.28:1234/608807420
538.64ms,CCTV1,http://113.57.140.161:10081/newlive/live/hls/1/live.m3u8
2079.41ms,CCTV1,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=6607337aa8fa6d6cd9b46915384af2
1656.65ms,CCTV1,http://222.213.105.65:7788/608807420
2329.26ms,CCTV1,http://124.162.68.25:1234/608807420
2212.36ms,CCTV1,http://jxj.zhgdyun.com:1234/608807420
2212.22ms,CCTV1,http://221.1.226.60:7788/608807420
1708.22ms,CCTV1,http://120.48.113.49:6006/608807420
67.61ms,CCTV1,http://192.151.150.154/live/cctv1hd.m3u8
2496.14ms,CCTV1,http://120.4.118.150:1234/608807420
2562.91ms,CCTV1,http://27.11.209.151:3000/608807420
2720.37ms,CCTV1,http://119.233.255.62:1234/608807420
2745.97ms,CCTV1,http://112.26.106.165:7788/608807420
2771.21ms,CCTV1,http://2280.eu.org:1234/608807420
65.59ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
2436.58ms,CCTV1,http://27.12.12.57:1234/608807420
