更新时间,#genre#
20260216-05-11-25,url


RespoTime,whitelist,#genre#
468.66ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.33:8002
467.27ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.1:8008
308.44ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
423.13ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.126:8002
427.90ms,CCTV1,http://114.254.33.207:18888/rtp/239.3.1.129:8008
423.76ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.194:4120
424.06ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.210:8068
348.04ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
470.93ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
142.07ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
40.75ms,CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
468.20ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
472.46ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.81:8176
479.85ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.53:8060
473.21ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.210:8068
474.55ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.53:8060
469.49ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
469.06ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
483.76ms,CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
475.25ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.126:8002
476.05ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.1:8008
514.88ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.81:8176
517.29ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.194:4120
526.86ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.33:8002
558.16ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
569.11ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
69.45ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
83.65ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
189.28ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
203.16ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=17
204.59ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
105.01ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
221.92ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=1
96.83ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
245.02ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=13
244.90ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=11
295.07ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=10
147.92ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
255.73ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=5
298.92ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=12
27.75ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
294.86ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=8
478.36ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
281.11ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=15
339.15ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=3
300.53ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=18
347.21ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=9
356.85ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=7
324.31ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
364.25ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=2
132.11ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
78.11ms,CCTV1,https://t.freetv.fun/live/cctv1-5.m3u8
54.43ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
1153.79ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
124.86ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
312.53ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
172.89ms,CCTV1,https://migu.188766.xyz/?migutoken=6608104cc29a3440bb0acf08be877984&id=CCTV1&type=yy
372.53ms,CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8
398.85ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
1411.40ms,CCTV1,https://t.freetv.fun/live/cctv1-3.php
1420.56ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
451.77ms,CCTV1,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8
420.89ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
404.53ms,CCTV1,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
386.29ms,CCTV1,http://111.221.137.234:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
1487.22ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
450.82ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
97.30ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1
418.66ms,CCTV1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv
451.65ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8
528.72ms,CCTV1,http://113.26.202.52:1299/tsfile/live/0001_1.m3u8
409.43ms,CCTV1,http://222.135.142.75:3283/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
65.57ms,CCTV2,https://t.freetv.fun/live/cctv2-2.m3u8
68.12ms,CCTV2,https://t.freetv.fun/live/cctv2-7.m3u8
56.24ms,CCTV2,https://t.freetv.fun/live/cctv2-6.m3u8
54.57ms,CCTV2,https://t.freetv.fun/live/cctv2-16.m3u8
732.34ms,CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
552.15ms,CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
598.28ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
407.37ms,CCTV2,http://114.254.33.207:18888/rtp/239.3.1.60:8084
552.14ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
403.98ms,CCTV2,http://115.171.216.84:4000/rtp/225.1.8.2:8084
416.07ms,CCTV2,http://115.171.80.79:1688/rtp/225.1.8.2:8084
326.36ms,CCTV2,http://120.211.62.180:8000/hls/2/index.m3u8
2010.71ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
426.36ms,CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
1059.57ms,CCTV1,http://hczn.x3322.net:9902/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
474.46ms,CCTV2,http://112.123.206.32:808/hls/2/index.m3u8
424.54ms,CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
113.34ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=1
125.24ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=4
424.22ms,CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
427.18ms,CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
1832.88ms,CCTV1,http://iptv.4666888.xyz/iptv2A.php?id=7
19.22ms,CCTV2,http://23.237.228.134/live5/CCTV2.m3u8
147.46ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=3
17.67ms,CCTV2,http://38.75.136.137:98/gslb/dsdqca/cctv2hd.m3u8?auth=test20251009
140.43ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=5
149.92ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=8
388.16ms,CCTV2,http://pull-hls-f11.douyincdn.com/media/stream-407062262674621100.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1771372284&major_anchor_level=common&sign=6f90250717a66a61060dfac48f5152de&t_id=037-20260211075123D0C67CD1A4FC77163F38-si39gG
916.95ms,CCTV2,http://pull-hls-f11.douyincdn.com/media/stream-407062262674621100.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1771769775&major_anchor_level=common&sign=98406f42e949db5477a402c85cbee007&t_id=037-20260215221614EEA56BB994BB42D25308-a6AVAz
442.30ms,CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
65.98ms,CCTV2,https://t.freetv.fun/live/cctv2-1.m3u8
53.08ms,CCTV2,https://t.freetv.fun/live/cctv2-10.m3u8
110.46ms,CCTV2,http://38.75.136.137:98/gslb/dsdqpub/cctv2hd.m3u8?auth=testpub
56.66ms,CCTV2,https://t.freetv.fun/live/cctv2-12.m3u8
492.26ms,CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
139.60ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=6
138.22ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=10
159.59ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=2
53.66ms,CCTV2,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009
370.70ms,CCTV2,http://111.221.137.234:44330/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
143.02ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=11
145.33ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=9
169.19ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=7
66.43ms,CCTV2,https://t.freetv.fun/live/cctv2-5.m3u8
56.01ms,CCTV2,https://t.freetv.fun/live/cctv2-8.php
478.71ms,CCTV2,http://222.214.208.34:59901/tsfile/live/0002_1.m3u8
58.89ms,CCTV2,https://t.freetv.fun/live/cctv-2gao-qing.m3u8
392.54ms,CCTV2,http://27.41.245.32:801/hls/2/index.m3u8
65.39ms,CCTV2,https://t.freetv.fun/live/cctv2-9.m3u8
72.53ms,CCTV2,https://t.freetv.fun/live/cctv2-8.m3u8
1292.44ms,CCTV2,https://t.freetv.fun/live/cctv2-3.php
74.80ms,CCTV2,https://t.freetv.fun/live/cctv2-18.m3u8
152.32ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2
308.79ms,CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
141.64ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
151.95ms,CCTV2,https://migu.188766.xyz/?migutoken=bb758a8aaf58edf9913d991ef4277b47&id=CCTV2&type=yy
243.77ms,CCTV2,https://epg.pw/stream/f86540c126a751cc707e3805911549bd077fb5a7f0f53a824212d75addea3747.m3u8
1249.51ms,CCTV2,http://www.cdnstv.com:6398/hls/2/index.m3u8
3206.48ms,CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
368.71ms,CCTV2,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
409.26ms,CCTV2,http://60.13.52.236:65500/newlive/live/hls/2/live.m3u8
422.55ms,CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
465.55ms,CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8
3022.93ms,CCTV1,http://tvlist.top/jd/index.php?id=cctv1&qt=183.224.122.114:8014
300.98ms,CCTV2,https://stream1.freetv.fun/tv2-4.m3u8
423.48ms,CCTV2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8?key=txiptv
377.84ms,CCTV2,http://111.43.126.240:9003/hls/14/index.m3u8
452.84ms,CCTV2,http://110.80.17.38:9999/tsfile/live/0002_1.m3u8
493.69ms,CCTV2,http://113.26.202.52:1299/tsfile/live/0002_1.m3u8
717.72ms,CCTV2,http://61.184.46.85:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
437.67ms,CCTV2,http://39.152.103.17:8089/tsfile/live/1001_1.m3u8
190.11ms,CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8
147.54ms,CCTV3,http://38.75.136.137:98/gslb/dsdqpub/cctv3hd.m3u8?auth=testpub
1873.26ms,CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
59.58ms,CCTV3,https://t.freetv.fun/live/cctv3-3.m3u8
57.39ms,CCTV3,https://t.freetv.fun/live/cctv3-12.m3u8
44.55ms,CCTV3,https://t.freetv.fun/live/cctv3-5.m3u8
44.92ms,CCTV3,https://t.freetv.fun/live/cctv3-9.m3u8
418.04ms,CCTV2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8
61.78ms,CCTV3,https://t.freetv.fun/live/cctv3-10.m3u8
1106.33ms,CCTV2,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8
61.20ms,CCTV3,https://t.freetv.fun/live/cctv3-13.m3u8
400.96ms,CCTV3,http://114.254.33.207:18888/rtp/239.3.1.172:8001
456.34ms,CCTV3,http://115.171.216.84:4000/rtp/225.1.8.88:8000
440.75ms,CCTV3,http://115.171.80.79:1688/rtp/225.1.8.88:8000
441.65ms,CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
422.06ms,CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
4158.07ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
428.68ms,CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
